AgencyCd,SiteNo,Time,Original Parameter,Original Direction,Original Unit,Original Value,Accuracy Unit,Accuracy Value,Depth to Water Below Land Surface in ft.,Water level in feet relative to NAVD88,Comment,Observation Method,Data Provided by,
WAECY,100054068,2007-08-29T13:51:00-08:00,,,ft,41.19,FT,0.1,41.19,117,,Groundwater level by electric tape measurement.,WA Dept of Ecology
WAECY,100054068,2007-08-29T20:00:00-08:00,,,ft,41.19,FT,0.1,41.19,117,,Groundwater level by pressure transducer,WA Dept of Ecology
WAECY,100054068,2007-08-30T20:00:00-08:00,,,ft,41.28,FT,0.1,41.28,117,,Groundwater level by pressure transducer,WA Dept of Ecology
WAECY,100054068,2007-08-31T20:00:00-08:00,,,ft,41.30,FT,0.1,41.30,117,,Groundwater level by pressure transducer,WA Dept of Ecology
WAECY,100054068,2007-09-01T20:00:00-08:00,,,ft,41.32,FT,0.1,41.32,117,,Groundwater level by pressure transducer,WA Dept of Ecology
WAECY,100054068,2007-09-02T20:00:00-08:00,,,ft,41.30,FT,0.1,41.30,117,,Groundwater level by pressure transducer,WA Dept of Ecology
WAECY,100054068,2007-09-03T20:00:00-08:00,,,ft,41.24,FT,0.1,41.24,117,,Groundwater level by pressure transducer,WA Dept of Ecology
WAECY,100054068,2007-09-04T20:00:00-08:00,,,ft,41.21,FT,0.1,41.21,117,,Groundwater level by pressure transducer,WA Dept of Ecology
WAECY,100054068,2007-09-05T20:00:00-08:00,,,ft,41.27,FT,0.1,41.27,117,,Groundwater level by pressure transducer,WA Dept of Ecology
WAECY,100054068,2007-09-06T20:00:00-08:00,,,ft,41.28,FT,0.1,41.28,117,,Groundwater level by pressure transducer,WA Dept of Ecology
WAECY,100054068,2007-09-07T20:00:00-08:00,,,ft,41.30,FT,0.1,41.30,117,,Groundwater level by pressure transducer,WA Dept of Ecology
WAECY,100054068,2007-09-08T20:00:00-08:00,,,ft,41.37,FT,0.1,41.37,117,,Groundwater level by pressure transducer,WA Dept of Ecology
WAECY,100054068,2007-09-09T20:00:00-08:00,,,ft,41.39,FT,0.1,41.39,117,,Groundwater level by pressure transducer,WA Dept of Ecology
WAECY,100054068,2007-09-10T20:00:00-08:00,,,ft,41.38,FT,0.1,41.38,117,,Groundwater level by pressure transducer,WA Dept of Ecology
WAECY,100054068,2007-09-11T20:00:00-08:00,,,ft,41.38,FT,0.1,41.38,117,,Groundwater level by pressure transducer,WA Dept of Ecology
WAECY,100054068,2007-09-12T20:00:00-08:00,,,ft,41.46,FT,0.1,41.46,117,,Groundwater level by pressure transducer,WA Dept of Ecology
WAECY,100054068,2007-09-13T20:00:00-08:00,,,ft,41.44,FT,0.1,41.44,117,,Groundwater level by pressure transducer,WA Dept of Ecology
WAECY,100054068,2007-09-14T20:00:00-08:00,,,ft,41.47,FT,0.1,41.47,117,,Groundwater level by pressure transducer,WA Dept of Ecology
WAECY,100054068,2007-09-15T20:00:00-08:00,,,ft,41.42,FT,0.1,41.42,117,,Groundwater level by pressure transducer,WA Dept of Ecology
WAECY,100054068,2007-09-16T20:00:00-08:00,,,ft,41.38,FT,0.1,41.38,117,,Groundwater level by pressure transducer,WA Dept of Ecology
WAECY,100054068,2007-09-17T20:00:00-08:00,,,ft,41.29,FT,0.1,41.29,117,,Groundwater level by pressure transducer,WA Dept of Ecology
WAECY,100054068,2007-09-18T20:00:00-08:00,,,ft,41.25,FT,0.1,41.25,117,,Groundwater level by pressure transducer,WA Dept of Ecology
WAECY,100054068,2007-09-19T20:00:00-08:00,,,ft,41.23,FT,0.1,41.23,117,,Groundwater level by pressure transducer,WA Dept of Ecology
WAECY,100054068,2007-09-20T20:00:00-08:00,,,ft,41.20,FT,0.1,41.20,117,,Groundwater level by pressure transducer,WA Dept of Ecology
WAECY,100054068,2007-09-21T20:00:00-08:00,,,ft,41.18,FT,0.1,41.18,117,,Groundwater level by pressure transducer,WA Dept of Ecology
WAECY,100054068,2007-09-22T20:00:00-08:00,,,ft,41.14,FT,0.1,41.14,117,,Groundwater level by pressure transducer,WA Dept of Ecology
WAECY,100054068,2007-09-23T20:00:00-08:00,,,ft,41.21,FT,0.1,41.21,117,,Groundwater level by pressure transducer,WA Dept of Ecology
WAECY,100054068,2007-09-24T20:00:00-08:00,,,ft,41.41,FT,0.1,41.41,117,,Groundwater level by pressure transducer,WA Dept of Ecology
WAECY,100054068,2007-09-25T20:00:00-08:00,,,ft,41.38,FT,0.1,41.38,117,,Groundwater level by pressure transducer,WA Dept of Ecology
WAECY,100054068,2007-09-26T20:00:00-08:00,,,ft,41.37,FT,0.1,41.37,117,,Groundwater level by pressure transducer,WA Dept of Ecology
WAECY,100054068,2007-09-27T20:00:00-08:00,,,ft,41.34,FT,0.1,41.34,117,,Groundwater level by pressure transducer,WA Dept of Ecology
WAECY,100054068,2007-09-28T20:00:00-08:00,,,ft,41.30,FT,0.1,41.30,117,,Groundwater level by pressure transducer,WA Dept of Ecology
WAECY,100054068,2007-09-29T20:00:00-08:00,,,ft,41.32,FT,0.1,41.32,117,,Groundwater level by pressure transducer,WA Dept of Ecology
WAECY,100054068,2007-09-30T20:00:00-08:00,,,ft,41.29,FT,0.1,41.29,117,,Groundwater level by pressure transducer,WA Dept of Ecology
WAECY,100054068,2007-10-01T20:00:00-08:00,,,ft,41.52,FT,0.1,41.52,116,,Groundwater level by pressure transducer,WA Dept of Ecology
WAECY,100054068,2007-10-02T20:00:00-08:00,,,ft,41.50,FT,0.1,41.50,117,,Groundwater level by pressure transducer,WA Dept of Ecology
WAECY,100054068,2007-10-03T20:00:00-08:00,,,ft,41.41,FT,0.1,41.41,117,,Groundwater level by pressure transducer,WA Dept of Ecology
WAECY,100054068,2007-10-04T20:00:00-08:00,,,ft,41.36,FT,0.1,41.36,117,,Groundwater level by pressure transducer,WA Dept of Ecology
WAECY,100054068,2007-10-05T20:00:00-08:00,,,ft,41.37,FT,0.1,41.37,117,,Groundwater level by pressure transducer,WA Dept of Ecology
WAECY,100054068,2007-10-06T20:00:00-08:00,,,ft,41.30,FT,0.1,41.30,117,,Groundwater level by pressure transducer,WA Dept of Ecology
WAECY,100054068,2007-10-07T20:00:00-08:00,,,ft,41.21,FT,0.1,41.21,117,,Groundwater level by pressure transducer,WA Dept of Ecology
WAECY,100054068,2007-10-08T20:00:00-08:00,,,ft,41.18,FT,0.1,41.18,117,,Groundwater level by pressure transducer,WA Dept of Ecology
WAECY,100054068,2007-10-09T20:00:00-08:00,,,ft,41.05,FT,0.1,41.05,117,,Groundwater level by pressure transducer,WA Dept of Ecology
WAECY,100054068,2007-10-10T20:00:00-08:00,,,ft,41.08,FT,0.1,41.08,117,,Groundwater level by pressure transducer,WA Dept of Ecology
WAECY,100054068,2007-10-11T20:00:00-08:00,,,ft,41.17,FT,0.1,41.17,117,,Groundwater level by pressure transducer,WA Dept of Ecology
WAECY,100054068,2007-10-12T20:00:00-08:00,,,ft,41.22,FT,0.1,41.22,117,,Groundwater level by pressure transducer,WA Dept of Ecology
WAECY,100054068,2007-10-13T20:00:00-08:00,,,ft,41.27,FT,0.1,41.27,117,,Groundwater level by pressure transducer,WA Dept of Ecology
WAECY,100054068,2007-10-14T20:00:00-08:00,,,ft,41.21,FT,0.1,41.21,117,,Groundwater level by pressure transducer,WA Dept of Ecology
WAECY,100054068,2007-10-15T20:00:00-08:00,,,ft,41.11,FT,0.1,41.11,117,,Groundwater level by pressure transducer,WA Dept of Ecology
WAECY,100054068,2007-10-16T20:00:00-08:00,,,ft,41.04,FT,0.1,41.04,117,,Groundwater level by pressure transducer,WA Dept of Ecology
